  1.00000000000000002E-003  0.75640495753290571       5.18215266621754712E-009  5.18215266621754712E-009
  2.00000000000000004E-003  0.80205437503656352       1.03643053324350942E-008  1.03643053324350942E-008
  3.00000000000000006E-003  0.82877618937957187       1.55464579986526414E-008  1.55464579986526414E-008
  4.00000000000000008E-003  0.84774863582267668       2.07286106648701885E-008  2.07286106648701885E-008
  5.00000000000000010E-003  0.86247485724556638       2.59107633310877356E-008  2.59107633310877356E-008
  6.00000000000000012E-003  0.87451524758544352       3.10929159973052827E-008  3.10929159973052827E-008
  7.00000000000000015E-003  0.88470216865430418       3.62750686635228298E-008  3.62750686635228298E-008
  8.00000000000000017E-003  0.89353246633417749       4.14572213297403770E-008  4.14572213297403770E-008
  9.00000000000000105E-003  0.90132661643112855       4.66393739959579241E-008  4.66393739959579241E-008
  1.00000000000000002E-002  0.90830343758900445       5.18215266621754712E-008  5.18215266621754712E-008
  1.09999999999999994E-002  0.91461900424857656       5.70036793283930117E-008  5.70036793283930117E-008
  1.20000000000000002E-002  0.92038855601045466       6.21858319946105654E-008  6.21858319946105654E-008
  1.30000000000000011E-002  0.92569960710230104       6.73679846608281126E-008  6.73679846608281126E-008
  1.40000000000000003E-002  0.93062018372054001       7.25501373270456597E-008  7.25501373270456597E-008
  1.49999999999999994E-002  0.93520421257215458       7.77322899932631936E-008  7.77322899932631936E-008
  1.60000000000000003E-002  0.93949516678543965       8.29144426594807539E-008  8.29144426594807539E-008
  1.70000000000000012E-002  0.94352860457050636       8.80965953256983010E-008  8.80965953256983010E-008
  1.80000000000000021E-002  0.94733398114783640       9.32787479919158482E-008  9.32787479919158482E-008
  1.89999999999999995E-002  0.95093597012933173       9.84609006581333820E-008  9.84609006581333820E-008
  2.00000000000000004E-002  0.95435544556728058       1.03643053324350942E-007  1.03643053324350942E-007
  2.10000000000000013E-002  0.95761022415157426       1.08825205990568490E-007  1.08825205990568490E-007
