  1.00000000000000002E-003   1.6645677108649548       5.18215266621754712E-009  5.18215266621754712E-009
  2.00000000000000004E-003   1.7176694010474545       1.03643053324350942E-008  1.03643053324350942E-008
  3.00000000000000006E-003   1.7487455608222340       1.55464579986526414E-008  1.55464579986526414E-008
  4.00000000000000008E-003   1.7708037629663707       2.07286106648701885E-008  2.07286106648701885E-008
  5.00000000000000010E-003   1.7879205902557442       2.59107633310877356E-008  2.59107633310877356E-008
  6.00000000000000012E-003   1.8019118807592545       3.10929159973052827E-008  3.10929159973052827E-008
  7.00000000000000015E-003   1.8137462624001204       3.62750686635228298E-008  3.62750686635228298E-008
  8.00000000000000017E-003   1.8240019212104734       4.14572213297403770E-008  4.14572213297403770E-008
  9.00000000000000105E-003   1.8330517996157631       4.66393739959579241E-008  4.66393739959579241E-008
  1.00000000000000002E-002   1.8411505403457586       5.18215266621754712E-008  5.18215266621754712E-008
  1.09999999999999994E-002   1.8484797698243700       5.70036793283930117E-008  5.70036793283930117E-008
  1.20000000000000002E-002   1.8551735943551932       6.21858319946105654E-008  6.21858319946105654E-008
  1.30000000000000011E-002   1.8613338557836763       6.73679846608281126E-008  6.73679846608281126E-008
  1.40000000000000003E-002   1.8670397174108078       7.25501373270456597E-008  7.25501373270456597E-008
  1.49999999999999994E-002   1.8723539347216480       7.77322899932631936E-008  7.77322899932631936E-008
  1.60000000000000003E-002   1.8773270981898198       8.29144426594807539E-008  8.29144426594807539E-008
  1.70000000000000012E-002   1.8820005875585260       8.80965953256983010E-008  8.80965953256983010E-008
  1.80000000000000021E-002   1.8864086804123936       9.32787479919158482E-008  9.32787479919158482E-008
  1.89999999999999995E-002   1.8905800898913516       9.84609006581333820E-008  9.84609006581333820E-008
  2.00000000000000004E-002   1.8945391075181965       1.03643053324350942E-007  1.03643053324350942E-007
  2.10000000000000013E-002   1.8983064669066592       1.08825205990568490E-007  1.08825205990568490E-007
  2.19999999999999987E-002   1.9019000063593163       1.14007358656786023E-007  1.14007358656786023E-007
  2.29999999999999996E-002   1.9053351840567470       1.19189511323003571E-007  1.19189511323003571E-007
  2.40000000000000005E-002   1.9086254835202066       1.24371663989221131E-007  1.24371663989221131E-007
  2.50000000000000014E-002   1.9117827362496049       1.29553816655438665E-007  1.29553816655438665E-007
  2.60000000000000023E-002   1.9148173810449223       1.34735969321656225E-007  1.34735969321656225E-007
  2.69999999999999997E-002   1.9177386743604037       1.39918121987873759E-007  1.39918121987873759E-007
  2.80000000000000006E-002   1.9205548623845989       1.45100274654091319E-007  1.45100274654091319E-007
  2.90000000000000015E-002   1.9232733229104708       1.50282427320308853E-007  1.50282427320308853E-007
  2.99999999999999989E-002   1.9259006831445686       1.55464579986526387E-007  1.55464579986526387E-007
  3.09999999999999998E-002   1.9284429181918792       1.60646732652743947E-007  1.60646732652743947E-007
  3.20000000000000007E-002   1.9309054338995779       1.65828885318961508E-007  1.65828885318961508E-007
  3.30000000000000016E-002   1.9332931369490316       1.71011037985179042E-007  1.71011037985179042E-007
  3.40000000000000024E-002   1.9356104944812584       1.76193190651396602E-007  1.76193190651396602E-007
  3.50000000000000033E-002   1.9378615850770944       1.81375343317614162E-007  1.81375343317614162E-007
  3.60000000000000042E-002   1.9400501425539822       1.86557495983831696E-007  1.86557495983831696E-007
  3.69999999999999982E-002   1.9421795937607758       1.91739648650049230E-007  1.91739648650049230E-007
  3.79999999999999991E-002   1.9442530913313183       1.96921801316266764E-007  1.96921801316266764E-007
  3.89999999999999999E-002   1.9462735421827664       2.02103953982484324E-007  2.02103953982484324E-007
  4.00000000000000008E-002   1.9482436324052990       2.07286106648701885E-007  2.07286106648701885E-007
  4.10000000000000017E-002   1.9501658490780225       2.12468259314919419E-007  2.12468259314919419E-007
  4.20000000000000026E-002   1.9520424994556365       2.17650411981136979E-007  2.17650411981136979E-007
  4.30000000000000035E-002   1.9538757278971841       2.22832564647354539E-007  2.22832564647354539E-007
  4.39999999999999974E-002   1.9556675308484219       2.28014717313572047E-007  2.28014717313572047E-007
  4.49999999999999983E-002   1.9574197701403246       2.33196869979789607E-007  2.33196869979789607E-007
  4.59999999999999992E-002   1.9591341848258441       2.38379022646007141E-007  2.38379022646007141E-007
  4.70000000000000001E-002   1.9608124017435851       2.43561175312224675E-007  2.43561175312224675E-007
  4.80000000000000010E-002   1.9624559449692569       2.48743327978442262E-007  2.48743327978442262E-007
  4.90000000000000019E-002   1.9640662442925285       2.53925480644659796E-007  2.53925480644659796E-007
  5.00000000000000028E-002   1.9656446428374517       2.59107633310877330E-007  2.59107633310877330E-007
  5.10000000000000037E-002   1.9671924039282307       2.64289785977094916E-007  2.64289785977094916E-007
  5.20000000000000046E-002   1.9687107172882834       2.69471938643312450E-007  2.69471938643312450E-007
  5.29999999999999985E-002   1.9702007046487966       2.74654091309529984E-007  2.74654091309529984E-007
  5.39999999999999994E-002   1.9716634248330283       2.79836243975747518E-007  2.79836243975747518E-007
  5.50000000000000003E-002   1.9730998783740723       2.85018396641965052E-007  2.85018396641965052E-007
  5.60000000000000012E-002   1.9745110117165428       2.90200549308182639E-007  2.90200549308182639E-007
  5.70000000000000021E-002   1.9758977210463589       2.95382701974400173E-007  2.95382701974400173E-007
  5.80000000000000029E-002   1.9772608557874638       3.00564854640617706E-007  3.00564854640617706E-007
  5.90000000000000038E-002   1.9786012217996209       3.05747007306835293E-007  3.05747007306835293E-007
  5.99999999999999978E-002   1.9799195843074577       3.10929159973052774E-007  3.10929159973052774E-007
  6.09999999999999987E-002   1.9812166705873990       3.16111312639270361E-007  3.16111312639270361E-007
  6.19999999999999996E-002   1.9824931724361237       3.21293465305487895E-007  3.21293465305487895E-007
  6.30000000000000004E-002   1.9837497484415190       3.26475617971705429E-007  3.26475617971705429E-007
